InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,AvailabilityZone
m6i.24xlarge,,,96.0,384.0,,6.336,1.674900,me-south-1,mes1-az3
m6i.24xlarge,,,96.0,384.0,,4.608,1.741700,us-east-1,use1-az2
m6i.24xlarge,,,96.0,384.0,,4.608,1.776400,us-east-1,use1-az4
m6i.24xlarge,,,96.0,384.0,,4.608,1.866500,us-east-1,use1-az6
m6i.24xlarge,,,96.0,384.0,,4.608,1.713900,us-east-1,use1-az1
m6i.24xlarge,,,96.0,384.0,,4.608,,us-east-1,use1-az3
m6i.24xlarge,,,96.0,384.0,,4.608,1.713900,us-east-1,use1-az5
m6i.24xlarge,,,96.0,384.0,,4.608,1.119900,us-east-2,use2-az1
m6i.24xlarge,,,96.0,384.0,,4.608,1.092600,us-east-2,use2-az2
m6i.24xlarge,,,96.0,384.0,,4.608,1.049400,us-east-2,use2-az3
m6i.24xlarge,,,96.0,384.0,,5.376,1.707700,us-west-1,usw1-az1
m6i.24xlarge,,,96.0,384.0,,5.376,1.742700,us-west-1,usw1-az3
m6i.24xlarge,,,96.0,384.0,,4.608,1.703800,us-west-2,usw2-az1
m6i.24xlarge,,,96.0,384.0,,4.608,1.703800,us-west-2,usw2-az2
m6i.24xlarge,,,96.0,384.0,,4.608,1.703800,us-west-2,usw2-az3
m6i.24xlarge,,,96.0,384.0,,4.608,1.703800,us-west-2,usw2-az4
m6i.2xlarge,,,8.0,32.0,,0.508,0.150800,af-south-1,afs1-az1
m6i.2xlarge,,,8.0,32.0,,0.508,0.150800,af-south-1,afs1-az2
m6i.2xlarge,,,8.0,32.0,,0.508,0.150800,af-south-1,afs1-az3
m6i.2xlarge,,,8.0,32.0,,0.528,0.142900,ap-east-1,ape1-az1
m6i.2xlarge,,,8.0,32.0,,0.528,0.145100,ap-east-1,ape1-az2
m6i.2xlarge,,,8.0,32.0,,0.528,0.142900,ap-east-1,ape1-az3
m6i.2xlarge,,,8.0,32.0,,0.496,0.146700,ap-northeast-1,apne1-az4
m6i.2xlarge,,,8.0,32.0,,0.496,0.161900,ap-northeast-1,apne1-az1
m6i.2xlarge,,,8.0,32.0,,0.496,0.147500,ap-northeast-1,apne1-az2
m6i.2xlarge,,,8.0,32.0,,0.472,0.135400,ap-northeast-2,apne2-az1
m6i.2xlarge,,,8.0,32.0,,0.472,0.132200,ap-northeast-2,apne2-az2
m6i.2xlarge,,,8.0,32.0,,0.472,0.132200,ap-northeast-2,apne2-az3
m6i.2xlarge,,,8.0,32.0,,0.472,0.132200,ap-northeast-2,apne2-az4
m6i.2xlarge,,,8.0,32.0,,0.496,0.146700,ap-northeast-3,apne3-az3
m6i.2xlarge,,,8.0,32.0,,0.496,0.146700,ap-northeast-3,apne3-az1
m6i.2xlarge,,,8.0,32.0,,0.496,0.146700,ap-northeast-3,apne3-az2
m6i.2xlarge,,,8.0,32.0,,0.404,0.294300,ap-south-1,aps1-az1
m6i.2xlarge,,,8.0,32.0,,0.404,0.146300,ap-south-1,aps1-az3
m6i.2xlarge,,,8.0,32.0,,0.404,0.130200,ap-south-1,aps1-az2
m6i.2xlarge,,,8.0,32.0,,0.48,0.157900,ap-southeast-1,apse1-az2
m6i.2xlarge,,,8.0,32.0,,0.48,0.163100,ap-southeast-1,apse1-az1
m6i.2xlarge,,,8.0,32.0,,0.48,0.151100,ap-southeast-1,apse1-az3
m6i.2xlarge,,,8.0,32.0,,0.48,0.153500,ap-southeast-2,apse2-az1
m6i.2xlarge,,,8.0,32.0,,0.48,0.153200,ap-southeast-2,apse2-az3
m6i.2xlarge,,,8.0,32.0,,0.48,0.152500,ap-southeast-2,apse2-az2
m6i.2xlarge,,,8.0,32.0,,0.428,0.155700,ca-central-1,cac1-az1
m6i.2xlarge,,,8.0,32.0,,0.428,0.150200,ca-central-1,cac1-az2
m6i.2xlarge,,,8.0,32.0,,0.428,0.142300,ca-central-1,cac1-az4
m6i.2xlarge,,,8.0,32.0,,0.46,0.177500,eu-central-1,euc1-az2
m6i.2xlarge,,,8.0,32.0,,0.46,0.192200,eu-central-1,euc1-az3
m6i.2xlarge,,,8.0,32.0,,0.46,0.193600,eu-central-1,euc1-az1
m6i.2xlarge,,,8.0,32.0,,0.408,0.128800,eu-north-1,eun1-az1
m6i.2xlarge,,,8.0,32.0,,0.408,0.120400,eu-north-1,eun1-az2
m6i.2xlarge,,,8.0,32.0,,0.408,0.120400,eu-north-1,eun1-az3
m6i.2xlarge,,,8.0,32.0,,0.448,0.133600,eu-south-1,eus1-az1
m6i.2xlarge,,,8.0,32.0,,0.448,0.133600,eu-south-1,eus1-az2
m6i.2xlarge,,,8.0,32.0,,0.448,0.133600,eu-south-1,eus1-az3
m6i.2xlarge,,,8.0,32.0,,0.428,0.186300,eu-west-1,euw1-az3
m6i.2xlarge,,,8.0,32.0,,0.428,0.176100,eu-west-1,euw1-az1
m6i.2xlarge,,,8.0,32.0,,0.428,0.177800,eu-west-1,euw1-az2
m6i.2xlarge,,,8.0,32.0,,0.444,0.142200,eu-west-2,euw2-az2
m6i.2xlarge,,,8.0,32.0,,0.444,0.153400,eu-west-2,euw2-az3
m6i.2xlarge,,,8.0,32.0,,0.444,0.165400,eu-west-2,euw2-az1
m6i.2xlarge,,,8.0,32.0,,0.448,0.168200,eu-west-3,euw3-az1
m6i.2xlarge,,,8.0,32.0,,0.448,0.135500,eu-west-3,euw3-az2
m6i.2xlarge,,,8.0,32.0,,0.448,0.138700,eu-west-3,euw3-az3
m6i.2xlarge,,,8.0,32.0,,0.528,0.139600,me-south-1,mes1-az1
m6i.2xlarge,,,8.0,32.0,,0.528,0.139600,me-south-1,mes1-az2
m6i.2xlarge,,,8.0,32.0,,0.528,0.139600,me-south-1,mes1-az3
m6i.2xlarge,,,8.0,32.0,,0.384,0.191100,us-east-1,use1-az2
m6i.2xlarge,,,8.0,32.0,,0.384,0.180800,us-east-1,use1-az4
m6i.2xlarge,,,8.0,32.0,,0.384,0.194100,us-east-1,use1-az6
m6i.2xlarge,,,8.0,32.0,,0.384,0.177800,us-east-1,use1-az1
m6i.2xlarge,,,8.0,32.0,,0.384,,us-east-1,use1-az3
m6i.2xlarge,,,8.0,32.0,,0.384,0.243800,us-east-1,use1-az5
m6i.2xlarge,,,8.0,32.0,,0.384,0.115300,us-east-2,use2-az1
m6i.2xlarge,,,8.0,32.0,,0.384,0.131600,us-east-2,use2-az2
m6i.2xlarge,,,8.0,32.0,,0.384,0.192400,us-east-2,use2-az3
m6i.2xlarge,,,8.0,32.0,,0.448,0.166200,us-west-1,usw1-az1
m6i.2xlarge,,,8.0,32.0,,0.448,0.153300,us-west-1,usw1-az3
m6i.2xlarge,,,8.0,32.0,,0.384,0.156300,us-west-2,usw2-az1
m6i.2xlarge,,,8.0,32.0,,0.384,0.187100,us-west-2,usw2-az2
m6i.2xlarge,,,8.0,32.0,,0.384,0.189900,us-west-2,usw2-az3
m6i.2xlarge,,,8.0,32.0,,0.384,0.322900,us-west-2,usw2-az4
m6i.32xlarge,,,128.0,512.0,,8.128,2.413200,af-south-1,afs1-az1
m6i.32xlarge,,,128.0,512.0,,8.128,2.413200,af-south-1,afs1-az2
m6i.32xlarge,,,128.0,512.0,,8.128,2.413200,af-south-1,afs1-az3
m6i.32xlarge,,,128.0,512.0,,8.448,2.286100,ap-east-1,ape1-az1
m6i.32xlarge,,,128.0,512.0,,8.448,2.286100,ap-east-1,ape1-az2
m6i.32xlarge,,,128.0,512.0,,8.448,2.286100,ap-east-1,ape1-az3
m6i.32xlarge,,,128.0,512.0,,7.936,2.347300,ap-northeast-1,apne1-az4
m6i.32xlarge,,,128.0,512.0,,7.936,2.347300,ap-northeast-1,apne1-az1
m6i.32xlarge,,,128.0,512.0,,7.936,2.347300,ap-northeast-1,apne1-az2
m6i.32xlarge,,,128.0,512.0,,7.552,2.114400,ap-northeast-2,apne2-az1
m6i.32xlarge,,,128.0,512.0,,7.552,2.114400,ap-northeast-2,apne2-az2
m6i.32xlarge,,,128.0,512.0,,7.552,2.114400,ap-northeast-2,apne2-az3
m6i.32xlarge,,,128.0,512.0,,7.552,2.114400,ap-northeast-2,apne2-az4
m6i.32xlarge,,,128.0,512.0,,7.936,2.347300,ap-northeast-3,apne3-az3
m6i.32xlarge,,,128.0,512.0,,7.936,2.347300,ap-northeast-3,apne3-az1
m6i.32xlarge,,,128.0,512.0,,7.936,2.347300,ap-northeast-3,apne3-az2
m6i.32xlarge,,,128.0,512.0,,6.464,1.862900,ap-south-1,aps1-az1
m6i.32xlarge,,,128.0,512.0,,6.464,1.862900,ap-south-1,aps1-az3
m6i.32xlarge,,,128.0,512.0,,6.464,1.862900,ap-south-1,aps1-az2
m6i.32xlarge,,,128.0,512.0,,7.68,2.380900,ap-southeast-1,apse1-az2
m6i.32xlarge,,,128.0,512.0,,7.68,2.401900,ap-southeast-1,apse1-az1
m6i.32xlarge,,,128.0,512.0,,7.68,2.354700,ap-southeast-1,apse1-az3
m6i.32xlarge,,,128.0,512.0,,7.68,2.431100,ap-southeast-2,apse2-az1
m6i.32xlarge,,,128.0,512.0,,7.68,2.431100,ap-southeast-2,apse2-az3
m6i.32xlarge,,,128.0,512.0,,7.68,2.431100,ap-southeast-2,apse2-az2
m6i.32xlarge,,,128.0,512.0,,6.848,2.039900,ca-central-1,cac1-az1
m6i.32xlarge,,,128.0,512.0,,6.848,2.039900,ca-central-1,cac1-az2
m6i.32xlarge,,,128.0,512.0,,6.848,2.039900,ca-central-1,cac1-az4
m6i.32xlarge,,,128.0,512.0,,7.36,7.360000,eu-central-1,euc1-az2
m6i.32xlarge,,,128.0,512.0,,7.36,2.339400,eu-central-1,euc1-az3
m6i.32xlarge,,,128.0,512.0,,7.36,2.339400,eu-central-1,euc1-az1
m6i.32xlarge,,,128.0,512.0,,6.528,1.926300,eu-north-1,eun1-az1
m6i.32xlarge,,,128.0,512.0,,6.528,1.926300,eu-north-1,eun1-az2
m6i.32xlarge,,,128.0,512.0,,6.528,1.926300,eu-north-1,eun1-az3
m6i.32xlarge,,,128.0,512.0,,7.168,2.138000,eu-south-1,eus1-az1
m6i.32xlarge,,,128.0,512.0,,7.168,2.138000,eu-south-1,eus1-az2
m6i.32xlarge,,,128.0,512.0,,7.168,2.138000,eu-south-1,eus1-az3
m6i.32xlarge,,,128.0,512.0,,6.848,2.629600,eu-west-1,euw1-az3
m6i.32xlarge,,,128.0,512.0,,6.848,2.487300,eu-west-1,euw1-az1
m6i.32xlarge,,,128.0,512.0,,6.848,2.424000,eu-west-1,euw1-az2
m6i.32xlarge,,,128.0,512.0,,7.104,2.443200,eu-west-2,euw2-az2
m6i.32xlarge,,,128.0,512.0,,7.104,2.499200,eu-west-2,euw2-az3
m6i.32xlarge,,,128.0,512.0,,7.104,2.251400,eu-west-2,euw2-az1
m6i.32xlarge,,,128.0,512.0,,7.168,2.138000,eu-west-3,euw3-az1
m6i.32xlarge,,,128.0,512.0,,7.168,2.138000,eu-west-3,euw3-az2
m6i.32xlarge,,,128.0,512.0,,7.168,2.138000,eu-west-3,euw3-az3
m6i.32xlarge,,,128.0,512.0,,8.448,2.233200,me-south-1,mes1-az1
m6i.32xlarge,,,128.0,512.0,,8.448,2.233200,me-south-1,mes1-az2
m6i.32xlarge,,,128.0,512.0,,8.448,2.233200,me-south-1,mes1-az3
m6i.32xlarge,,,128.0,512.0,,6.144,2.285200,us-east-1,use1-az2
m6i.32xlarge,,,128.0,512.0,,6.144,2.334800,us-east-1,use1-az4
m6i.32xlarge,,,128.0,512.0,,6.144,2.287200,us-east-1,use1-az6
m6i.32xlarge,,,128.0,512.0,,6.144,2.285200,us-east-1,use1-az1
m6i.32xlarge,,,128.0,512.0,,6.144,,us-east-1,use1-az3
m6i.32xlarge,,,128.0,512.0,,6.144,2.285200,us-east-1,use1-az5
m6i.32xlarge,,,128.0,512.0,,6.144,1.713400,us-east-2,use2-az1
m6i.32xlarge,,,128.0,512.0,,6.144,1.578800,us-east-2,use2-az2
m6i.32xlarge,,,128.0,512.0,,6.144,1.642100,us-east-2,use2-az3
m6i.32xlarge,,,128.0,512.0,,7.168,2.171300,us-west-1,usw1-az1
m6i.32xlarge,,,128.0,512.0,,7.168,2.171300,us-west-1,usw1-az3
m6i.32xlarge,,,128.0,512.0,,6.144,2.271700,us-west-2,usw2-az1
m6i.32xlarge,,,128.0,512.0,,6.144,2.304600,us-west-2,usw2-az2
m6i.32xlarge,,,128.0,512.0,,6.144,2.271700,us-west-2,usw2-az3
m6i.32xlarge,,,128.0,512.0,,6.144,2.271700,us-west-2,usw2-az4
m6i.4xlarge,,,16.0,64.0,,1.016,0.301600,af-south-1,afs1-az1
m6i.4xlarge,,,16.0,64.0,,1.016,0.301600,af-south-1,afs1-az2
m6i.4xlarge,,,16.0,64.0,,1.016,0.301600,af-south-1,afs1-az3
m6i.4xlarge,,,16.0,64.0,,1.056,0.285800,ap-east-1,ape1-az1
m6i.4xlarge,,,16.0,64.0,,1.056,0.285800,ap-east-1,ape1-az2
m6i.4xlarge,,,16.0,64.0,,1.056,0.285800,ap-east-1,ape1-az3
m6i.4xlarge,,,16.0,64.0,,0.992,0.321700,ap-northeast-1,apne1-az4
m6i.4xlarge,,,16.0,64.0,,0.992,0.293400,ap-northeast-1,apne1-az1
m6i.4xlarge,,,16.0,64.0,,0.992,0.293400,ap-northeast-1,apne1-az2
m6i.4xlarge,,,16.0,64.0,,0.944,0.317400,ap-northeast-2,apne2-az1
m6i.4xlarge,,,16.0,64.0,,0.944,0.265900,ap-northeast-2,apne2-az2
m6i.4xlarge,,,16.0,64.0,,0.944,0.291500,ap-northeast-2,apne2-az3
m6i.4xlarge,,,16.0,64.0,,0.944,0.337100,ap-northeast-2,apne2-az4
m6i.4xlarge,,,16.0,64.0,,0.992,0.293400,ap-northeast-3,apne3-az3
m6i.4xlarge,,,16.0,64.0,,0.992,0.293400,ap-northeast-3,apne3-az1
m6i.4xlarge,,,16.0,64.0,,0.992,0.293400,ap-northeast-3,apne3-az2
m6i.4xlarge,,,16.0,64.0,,0.808,0.281900,ap-south-1,aps1-az1
m6i.4xlarge,,,16.0,64.0,,0.808,0.244000,ap-south-1,aps1-az3
m6i.4xlarge,,,16.0,64.0,,0.808,0.232900,ap-south-1,aps1-az2
m6i.4xlarge,,,16.0,64.0,,0.96,0.332900,ap-southeast-1,apse1-az2
m6i.4xlarge,,,16.0,64.0,,0.96,0.302400,ap-southeast-1,apse1-az1
m6i.4xlarge,,,16.0,64.0,,0.96,0.298300,ap-southeast-1,apse1-az3
m6i.4xlarge,,,16.0,64.0,,0.96,0.348600,ap-southeast-2,apse2-az1
m6i.4xlarge,,,16.0,64.0,,0.96,0.350200,ap-southeast-2,apse2-az3
m6i.4xlarge,,,16.0,64.0,,0.96,0.304900,ap-southeast-2,apse2-az2
m6i.4xlarge,,,16.0,64.0,,0.856,0.449500,ca-central-1,cac1-az1
m6i.4xlarge,,,16.0,64.0,,0.856,0.342000,ca-central-1,cac1-az2
m6i.4xlarge,,,16.0,64.0,,0.856,0.255000,ca-central-1,cac1-az4
m6i.4xlarge,,,16.0,64.0,,0.92,0.506000,eu-central-1,euc1-az2
m6i.4xlarge,,,16.0,64.0,,0.92,0.516800,eu-central-1,euc1-az3
m6i.4xlarge,,,16.0,64.0,,0.92,0.424400,eu-central-1,euc1-az1
m6i.4xlarge,,,16.0,64.0,,0.816,0.245800,eu-north-1,eun1-az1
m6i.4xlarge,,,16.0,64.0,,0.816,0.240800,eu-north-1,eun1-az2
m6i.4xlarge,,,16.0,64.0,,0.816,0.240800,eu-north-1,eun1-az3
m6i.4xlarge,,,16.0,64.0,,0.896,0.267200,eu-south-1,eus1-az1
m6i.4xlarge,,,16.0,64.0,,0.896,0.267200,eu-south-1,eus1-az2
m6i.4xlarge,,,16.0,64.0,,0.896,0.267200,eu-south-1,eus1-az3
m6i.4xlarge,,,16.0,64.0,,0.856,0.308600,eu-west-1,euw1-az3
m6i.4xlarge,,,16.0,64.0,,0.856,0.305700,eu-west-1,euw1-az1
m6i.4xlarge,,,16.0,64.0,,0.856,0.319500,eu-west-1,euw1-az2
m6i.4xlarge,,,16.0,64.0,,0.888,0.328100,eu-west-2,euw2-az2
m6i.4xlarge,,,16.0,64.0,,0.888,0.371300,eu-west-2,euw2-az3
m6i.4xlarge,,,16.0,64.0,,0.888,0.327500,eu-west-2,euw2-az1
m6i.4xlarge,,,16.0,64.0,,0.896,0.355000,eu-west-3,euw3-az1
m6i.4xlarge,,,16.0,64.0,,0.896,0.278600,eu-west-3,euw3-az2
m6i.4xlarge,,,16.0,64.0,,0.896,0.325300,eu-west-3,euw3-az3
m6i.4xlarge,,,16.0,64.0,,1.056,0.279200,me-south-1,mes1-az1
m6i.4xlarge,,,16.0,64.0,,1.056,0.279200,me-south-1,mes1-az2
m6i.4xlarge,,,16.0,64.0,,1.056,0.279200,me-south-1,mes1-az3
m6i.4xlarge,,,16.0,64.0,,0.768,0.339000,us-east-1,use1-az2
m6i.4xlarge,,,16.0,64.0,,0.768,0.339800,us-east-1,use1-az4
m6i.4xlarge,,,16.0,64.0,,0.768,0.335500,us-east-1,use1-az6
m6i.4xlarge,,,16.0,64.0,,0.768,0.330700,us-east-1,use1-az1
m6i.4xlarge,,,16.0,64.0,,0.768,,us-east-1,use1-az3
m6i.4xlarge,,,16.0,64.0,,0.768,0.393500,us-east-1,use1-az5
m6i.4xlarge,,,16.0,64.0,,0.768,0.184600,us-east-2,use2-az1
m6i.4xlarge,,,16.0,64.0,,0.768,0.201600,us-east-2,use2-az2
m6i.4xlarge,,,16.0,64.0,,0.768,0.196000,us-east-2,use2-az3
m6i.4xlarge,,,16.0,64.0,,0.896,0.374500,us-west-1,usw1-az1
m6i.4xlarge,,,16.0,64.0,,0.896,0.348700,us-west-1,usw1-az3
m6i.4xlarge,,,16.0,64.0,,0.768,0.290900,us-west-2,usw2-az1
m6i.4xlarge,,,16.0,64.0,,0.768,0.331100,us-west-2,usw2-az2
m6i.4xlarge,,,16.0,64.0,,0.768,0.309600,us-west-2,usw2-az3
m6i.4xlarge,,,16.0,64.0,,0.768,0.539700,us-west-2,usw2-az4
m6i.8xlarge,,,32.0,128.0,,2.032,0.603300,af-south-1,afs1-az1
m6i.8xlarge,,,32.0,128.0,,2.032,0.603300,af-south-1,afs1-az2
m6i.8xlarge,,,32.0,128.0,,2.032,0.603300,af-south-1,afs1-az3
m6i.8xlarge,,,32.0,128.0,,2.112,0.571500,ap-east-1,ape1-az1
m6i.8xlarge,,,32.0,128.0,,2.112,0.571500,ap-east-1,ape1-az2
m6i.8xlarge,,,32.0,128.0,,2.112,0.571500,ap-east-1,ape1-az3
m6i.8xlarge,,,32.0,128.0,,1.984,0.586800,ap-northeast-1,apne1-az4
m6i.8xlarge,,,32.0,128.0,,1.984,0.587900,ap-northeast-1,apne1-az1
m6i.8xlarge,,,32.0,128.0,,1.984,0.586800,ap-northeast-1,apne1-az2
m6i.8xlarge,,,32.0,128.0,,1.888,0.528600,ap-northeast-2,apne2-az1
m6i.8xlarge,,,32.0,128.0,,1.888,0.528600,ap-northeast-2,apne2-az2
m6i.8xlarge,,,32.0,128.0,,1.888,0.528600,ap-northeast-2,apne2-az3
m6i.8xlarge,,,32.0,128.0,,1.888,0.528600,ap-northeast-2,apne2-az4
m6i.8xlarge,,,32.0,128.0,,1.984,0.586800,ap-northeast-3,apne3-az3
m6i.8xlarge,,,32.0,128.0,,1.984,0.586800,ap-northeast-3,apne3-az1
m6i.8xlarge,,,32.0,128.0,,1.984,0.586800,ap-northeast-3,apne3-az2
m6i.8xlarge,,,32.0,128.0,,1.616,0.553600,ap-south-1,aps1-az1
m6i.8xlarge,,,32.0,128.0,,1.616,0.473500,ap-south-1,aps1-az3
m6i.8xlarge,,,32.0,128.0,,1.616,0.465700,ap-south-1,aps1-az2
m6i.8xlarge,,,32.0,128.0,,1.92,0.827400,ap-southeast-1,apse1-az2
m6i.8xlarge,,,32.0,128.0,,1.92,0.639300,ap-southeast-1,apse1-az1
m6i.8xlarge,,,32.0,128.0,,1.92,0.843700,ap-southeast-1,apse1-az3
m6i.8xlarge,,,32.0,128.0,,1.92,0.607800,ap-southeast-2,apse2-az1
m6i.8xlarge,,,32.0,128.0,,1.92,0.607800,ap-southeast-2,apse2-az3
m6i.8xlarge,,,32.0,128.0,,1.92,0.607800,ap-southeast-2,apse2-az2
m6i.8xlarge,,,32.0,128.0,,1.712,0.510000,ca-central-1,cac1-az1
m6i.8xlarge,,,32.0,128.0,,1.712,0.510000,ca-central-1,cac1-az2
m6i.8xlarge,,,32.0,128.0,,1.712,0.510000,ca-central-1,cac1-az4
m6i.8xlarge,,,32.0,128.0,,1.84,0.599200,eu-central-1,euc1-az2
m6i.8xlarge,,,32.0,128.0,,1.84,0.927500,eu-central-1,euc1-az3
m6i.8xlarge,,,32.0,128.0,,1.84,0.688900,eu-central-1,euc1-az1
m6i.8xlarge,,,32.0,128.0,,1.632,0.481600,eu-north-1,eun1-az1
m6i.8xlarge,,,32.0,128.0,,1.632,0.481600,eu-north-1,eun1-az2
m6i.8xlarge,,,32.0,128.0,,1.632,0.481600,eu-north-1,eun1-az3
m6i.8xlarge,,,32.0,128.0,,1.792,0.534500,eu-south-1,eus1-az1
m6i.8xlarge,,,32.0,128.0,,1.792,0.534500,eu-south-1,eus1-az2
m6i.8xlarge,,,32.0,128.0,,1.792,0.534500,eu-south-1,eus1-az3
m6i.8xlarge,,,32.0,128.0,,1.712,0.606000,eu-west-1,euw1-az3
m6i.8xlarge,,,32.0,128.0,,1.712,0.606000,eu-west-1,euw1-az1
m6i.8xlarge,,,32.0,128.0,,1.712,0.606000,eu-west-1,euw1-az2
m6i.8xlarge,,,32.0,128.0,,1.776,0.704100,eu-west-2,euw2-az2
m6i.8xlarge,,,32.0,128.0,,1.776,0.863400,eu-west-2,euw2-az3
m6i.8xlarge,,,32.0,128.0,,1.776,0.732000,eu-west-2,euw2-az1
m6i.8xlarge,,,32.0,128.0,,1.792,0.534900,eu-west-3,euw3-az1
m6i.8xlarge,,,32.0,128.0,,1.792,0.534500,eu-west-3,euw3-az2
m6i.8xlarge,,,32.0,128.0,,1.792,0.536000,eu-west-3,euw3-az3
m6i.8xlarge,,,32.0,128.0,,2.112,0.558300,me-south-1,mes1-az1
m6i.8xlarge,,,32.0,128.0,,2.112,0.558300,me-south-1,mes1-az2
m6i.8xlarge,,,32.0,128.0,,2.112,0.558300,me-south-1,mes1-az3
m6i.8xlarge,,,32.0,128.0,,1.536,0.585100,us-east-1,use1-az2
m6i.8xlarge,,,32.0,128.0,,1.536,0.646600,us-east-1,use1-az4
m6i.8xlarge,,,32.0,128.0,,1.536,0.653100,us-east-1,use1-az6
m6i.8xlarge,,,32.0,128.0,,1.536,0.571300,us-east-1,use1-az1
m6i.8xlarge,,,32.0,128.0,,1.536,,us-east-1,use1-az3
m6i.8xlarge,,,32.0,128.0,,1.536,0.584500,us-east-1,use1-az5
m6i.8xlarge,,,32.0,128.0,,1.536,0.340900,us-east-2,use2-az1
m6i.8xlarge,,,32.0,128.0,,1.536,0.344600,us-east-2,use2-az2
m6i.8xlarge,,,32.0,128.0,,1.536,0.343600,us-east-2,use2-az3
m6i.8xlarge,,,32.0,128.0,,1.792,1.201800,us-west-1,usw1-az1
m6i.8xlarge,,,32.0,128.0,,1.792,1.091700,us-west-1,usw1-az3
m6i.8xlarge,,,32.0,128.0,,1.536,0.579300,us-west-2,usw2-az1
m6i.8xlarge,,,32.0,128.0,,1.536,0.621900,us-west-2,usw2-az2
m6i.8xlarge,,,32.0,128.0,,1.536,0.631900,us-west-2,usw2-az3
m6i.8xlarge,,,32.0,128.0,,1.536,0.567900,us-west-2,usw2-az4
m6i.large,,,2.0,8.0,,0.127,0.037700,af-south-1,afs1-az1
m6i.large,,,2.0,8.0,,0.127,0.037700,af-south-1,afs1-az2
m6i.large,,,2.0,8.0,,0.127,0.037700,af-south-1,afs1-az3
m6i.large,,,2.0,8.0,,0.132,0.035700,ap-east-1,ape1-az1
m6i.large,,,2.0,8.0,,0.132,0.035700,ap-east-1,ape1-az2
m6i.large,,,2.0,8.0,,0.132,0.035700,ap-east-1,ape1-az3
m6i.large,,,2.0,8.0,,0.124,0.036700,ap-northeast-1,apne1-az4
m6i.large,,,2.0,8.0,,0.124,0.036700,ap-northeast-1,apne1-az1
m6i.large,,,2.0,8.0,,0.124,0.036700,ap-northeast-1,apne1-az2
m6i.large,,,2.0,8.0,,0.118,0.033000,ap-northeast-2,apne2-az1
m6i.large,,,2.0,8.0,,0.118,0.033000,ap-northeast-2,apne2-az2
m6i.large,,,2.0,8.0,,0.118,0.033000,ap-northeast-2,apne2-az3
m6i.large,,,2.0,8.0,,0.118,0.033000,ap-northeast-2,apne2-az4
m6i.large,,,2.0,8.0,,0.124,0.036700,ap-northeast-3,apne3-az3
m6i.large,,,2.0,8.0,,0.124,0.036700,ap-northeast-3,apne3-az1
m6i.large,,,2.0,8.0,,0.124,0.036700,ap-northeast-3,apne3-az2
m6i.large,,,2.0,8.0,,0.101,0.029100,ap-south-1,aps1-az1
m6i.large,,,2.0,8.0,,0.101,0.029100,ap-south-1,aps1-az3
m6i.large,,,2.0,8.0,,0.101,0.029100,ap-south-1,aps1-az2
m6i.large,,,2.0,8.0,,0.12,0.036000,ap-southeast-1,apse1-az2
m6i.large,,,2.0,8.0,,0.12,0.036200,ap-southeast-1,apse1-az1
m6i.large,,,2.0,8.0,,0.12,0.036300,ap-southeast-1,apse1-az3
m6i.large,,,2.0,8.0,,0.12,0.038000,ap-southeast-2,apse2-az1
m6i.large,,,2.0,8.0,,0.12,0.038000,ap-southeast-2,apse2-az3
m6i.large,,,2.0,8.0,,0.12,0.038000,ap-southeast-2,apse2-az2
m6i.large,,,2.0,8.0,,0.107,0.031900,ca-central-1,cac1-az1
m6i.large,,,2.0,8.0,,0.107,0.031900,ca-central-1,cac1-az2
m6i.large,,,2.0,8.0,,0.107,0.031900,ca-central-1,cac1-az4
m6i.large,,,2.0,8.0,,0.115,0.036600,eu-central-1,euc1-az2
m6i.large,,,2.0,8.0,,0.115,0.036600,eu-central-1,euc1-az3
m6i.large,,,2.0,8.0,,0.115,0.036600,eu-central-1,euc1-az1
m6i.large,,,2.0,8.0,,0.102,0.030100,eu-north-1,eun1-az1
m6i.large,,,2.0,8.0,,0.102,0.030100,eu-north-1,eun1-az2
m6i.large,,,2.0,8.0,,0.102,0.030100,eu-north-1,eun1-az3
m6i.large,,,2.0,8.0,,0.112,0.033400,eu-south-1,eus1-az1
m6i.large,,,2.0,8.0,,0.112,0.033400,eu-south-1,eus1-az2
m6i.large,,,2.0,8.0,,0.112,0.033400,eu-south-1,eus1-az3
m6i.large,,,2.0,8.0,,0.107,0.037900,eu-west-1,euw1-az3
m6i.large,,,2.0,8.0,,0.107,0.037900,eu-west-1,euw1-az1
m6i.large,,,2.0,8.0,,0.107,0.037900,eu-west-1,euw1-az2
m6i.large,,,2.0,8.0,,0.111,0.034600,eu-west-2,euw2-az2
m6i.large,,,2.0,8.0,,0.111,0.034600,eu-west-2,euw2-az3
m6i.large,,,2.0,8.0,,0.111,0.034600,eu-west-2,euw2-az1
m6i.large,,,2.0,8.0,,0.112,0.033400,eu-west-3,euw3-az1
m6i.large,,,2.0,8.0,,0.112,0.033400,eu-west-3,euw3-az2
m6i.large,,,2.0,8.0,,0.112,0.033400,eu-west-3,euw3-az3
m6i.large,,,2.0,8.0,,0.132,0.034900,me-south-1,mes1-az1
m6i.large,,,2.0,8.0,,0.132,0.034900,me-south-1,mes1-az2
m6i.large,,,2.0,8.0,,0.132,0.034900,me-south-1,mes1-az3
