InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,AvailabilityZone
n2d-highmem-2,,,2.0,16.0,,0.128368,0.029504,us-west4,us-west4-b
n2d-highmem-2,,,2.0,16.0,,0.128368,0.029504,us-west4,us-west4-c
n2d-highmem-4,,,4.0,32.0,,0.256736,0.059008,us-west4,us-west4-a
n2d-highmem-4,,,4.0,32.0,,0.256736,0.059008,us-west4,us-west4-b
n2d-highmem-4,,,4.0,32.0,,0.256736,0.059008,us-west4,us-west4-c
n2d-highmem-8,,,8.0,64.0,,0.513472,0.118016,us-west4,us-west4-a
n2d-highmem-8,,,8.0,64.0,,0.513472,0.118016,us-west4,us-west4-b
n2d-highmem-8,,,8.0,64.0,,0.513472,0.118016,us-west4,us-west4-c
n2d-highmem-16,,,16.0,128.0,,1.026944,0.236032,us-west4,us-west4-a
n2d-highmem-16,,,16.0,128.0,,1.026944,0.236032,us-west4,us-west4-b
n2d-highmem-16,,,16.0,128.0,,1.026944,0.236032,us-west4,us-west4-c
n2d-highmem-32,,,32.0,256.0,,2.053888,0.472064,us-west4,us-west4-a
n2d-highmem-32,,,32.0,256.0,,2.053888,0.472064,us-west4,us-west4-b
n2d-highmem-32,,,32.0,256.0,,2.053888,0.472064,us-west4,us-west4-c
n2d-highmem-48,,,48.0,384.0,,3.080832,0.708096,us-west4,us-west4-a
n2d-highmem-48,,,48.0,384.0,,3.080832,0.708096,us-west4,us-west4-b
n2d-highmem-48,,,48.0,384.0,,3.080832,0.708096,us-west4,us-west4-c
n2d-highmem-64,,,64.0,512.0,,4.107776,0.944128,us-west4,us-west4-a
n2d-highmem-64,,,64.0,512.0,,4.107776,0.944128,us-west4,us-west4-b
n2d-highmem-64,,,64.0,512.0,,4.107776,0.944128,us-west4,us-west4-c
n2d-highmem-80,,,80.0,640.0,,5.13472,1.18016,us-west4,us-west4-a
n2d-highmem-80,,,80.0,640.0,,5.13472,1.18016,us-west4,us-west4-b
n2d-highmem-80,,,80.0,640.0,,5.13472,1.18016,us-west4,us-west4-c
n2d-highmem-96,,,96.0,768.0,,6.161664,1.416192,us-west4,us-west4-a
n2d-highmem-96,,,96.0,768.0,,6.161664,1.416192,us-west4,us-west4-b
n2d-highmem-96,,,96.0,768.0,,6.161664,1.416192,us-west4,us-west4-c
n2d-highcpu-2,,,2.0,2.0,,0.070254,0.016148,us-west4,us-west4-a
n2d-highcpu-2,,,2.0,2.0,,0.070254,0.016148,us-west4,us-west4-b
n2d-highcpu-2,,,2.0,2.0,,0.070254,0.016148,us-west4,us-west4-c
n2d-highcpu-4,,,4.0,4.0,,0.140508,0.032296,us-west4,us-west4-a
n2d-highcpu-4,,,4.0,4.0,,0.140508,0.032296,us-west4,us-west4-b
n2d-highcpu-4,,,4.0,4.0,,0.140508,0.032296,us-west4,us-west4-c
n2d-highcpu-8,,,8.0,8.0,,0.281016,0.064592,us-west4,us-west4-a
n2d-highcpu-8,,,8.0,8.0,,0.281016,0.064592,us-west4,us-west4-b
n2d-highcpu-8,,,8.0,8.0,,0.281016,0.064592,us-west4,us-west4-c
n2d-highcpu-16,,,16.0,16.0,,0.562032,0.129184,us-west4,us-west4-a
n2d-highcpu-16,,,16.0,16.0,,0.562032,0.129184,us-west4,us-west4-b
n2d-highcpu-16,,,16.0,16.0,,0.562032,0.129184,us-west4,us-west4-c
n2d-highcpu-32,,,32.0,32.0,,1.124064,0.258368,us-west4,us-west4-a
n2d-highcpu-32,,,32.0,32.0,,1.124064,0.258368,us-west4,us-west4-b
n2d-highcpu-32,,,32.0,32.0,,1.124064,0.258368,us-west4,us-west4-c
n2d-highcpu-48,,,48.0,48.0,,1.686096,0.387552,us-west4,us-west4-a
n2d-highcpu-48,,,48.0,48.0,,1.686096,0.387552,us-west4,us-west4-b
n2d-highcpu-48,,,48.0,48.0,,1.686096,0.387552,us-west4,us-west4-c
n2d-highcpu-64,,,64.0,64.0,,2.248128,0.516736,us-west4,us-west4-a
n2d-highcpu-64,,,64.0,64.0,,2.248128,0.516736,us-west4,us-west4-b
n2d-highcpu-64,,,64.0,64.0,,2.248128,0.516736,us-west4,us-west4-c
n2d-highcpu-80,,,80.0,80.0,,2.81016,0.64592,us-west4,us-west4-a
n2d-highcpu-80,,,80.0,80.0,,2.81016,0.64592,us-west4,us-west4-b
n2d-highcpu-80,,,80.0,80.0,,2.81016,0.64592,us-west4,us-west4-c
n2d-highcpu-96,,,96.0,96.0,,3.372192,0.775104,us-west4,us-west4-a
n2d-highcpu-96,,,96.0,96.0,,3.372192,0.775104,us-west4,us-west4-b
n2d-highcpu-96,,,96.0,96.0,,3.372192,0.775104,us-west4,us-west4-c
n2d-highcpu-128,,,128.0,128.0,,4.496256,1.033472,us-west4,us-west4-a
n2d-highcpu-128,,,128.0,128.0,,4.496256,1.033472,us-west4,us-west4-b
n2d-highcpu-128,,,128.0,128.0,,4.496256,1.033472,us-west4,us-west4-c
n2d-highcpu-224,,,224.0,224.0,,7.868448,1.808576,us-west4,us-west4-a
n2d-highcpu-224,,,224.0,224.0,,7.868448,1.808576,us-west4,us-west4-b
n2d-highcpu-224,,,224.0,224.0,,7.868448,1.808576,us-west4,us-west4-c
n2d-standard-2,,,2.0,8.0,,0.084492,0.012744,us-east1,us-east1-b
n2d-standard-2,,,2.0,8.0,,0.084492,0.012744,us-east1,us-east1-c
n2d-standard-2,,,2.0,8.0,,0.084492,0.012744,us-east1,us-east1-d
n2d-standard-4,,,4.0,16.0,,0.168984,0.025488,us-east1,us-east1-b
n2d-standard-4,,,4.0,16.0,,0.168984,0.025488,us-east1,us-east1-c
n2d-standard-4,,,4.0,16.0,,0.168984,0.025488,us-east1,us-east1-d
n2d-standard-8,,,8.0,32.0,,0.337968,0.050976,us-east1,us-east1-b
n2d-standard-8,,,8.0,32.0,,0.337968,0.050976,us-east1,us-east1-c
n2d-standard-8,,,8.0,32.0,,0.337968,0.050976,us-east1,us-east1-d
n2d-standard-16,,,16.0,64.0,,0.675936,0.101952,us-east1,us-east1-b
n2d-standard-16,,,16.0,64.0,,0.675936,0.101952,us-east1,us-east1-c
n2d-standard-16,,,16.0,64.0,,0.675936,0.101952,us-east1,us-east1-d
n2d-standard-32,,,32.0,128.0,,1.351872,0.203904,us-east1,us-east1-b
n2d-standard-32,,,32.0,128.0,,1.351872,0.203904,us-east1,us-east1-c
n2d-standard-32,,,32.0,128.0,,1.351872,0.203904,us-east1,us-east1-d
n2d-standard-48,,,48.0,192.0,,2.027808,0.305856,us-east1,us-east1-b
n2d-standard-48,,,48.0,192.0,,2.027808,0.305856,us-east1,us-east1-c
n2d-standard-48,,,48.0,192.0,,2.027808,0.305856,us-east1,us-east1-d
n2d-standard-64,,,64.0,256.0,,2.703744,0.407808,us-east1,us-east1-b
n2d-standard-64,,,64.0,256.0,,2.703744,0.407808,us-east1,us-east1-c
n2d-standard-64,,,64.0,256.0,,2.703744,0.407808,us-east1,us-east1-d
n2d-standard-80,,,80.0,320.0,,3.37968,0.50976,us-east1,us-east1-b
n2d-standard-80,,,80.0,320.0,,3.37968,0.50976,us-east1,us-east1-c
n2d-standard-80,,,80.0,320.0,,3.37968,0.50976,us-east1,us-east1-d
n2d-standard-96,,,96.0,384.0,,4.055616,0.611712,us-east1,us-east1-b
n2d-standard-96,,,96.0,384.0,,4.055616,0.611712,us-east1,us-east1-c
n2d-standard-96,,,96.0,384.0,,4.055616,0.611712,us-east1,us-east1-d
n2d-standard-128,,,128.0,512.0,,5.407488,0.815616,us-east1,us-east1-b
n2d-standard-128,,,128.0,512.0,,5.407488,0.815616,us-east1,us-east1-c
n2d-standard-128,,,128.0,512.0,,5.407488,0.815616,us-east1,us-east1-d
n2d-standard-224,,,224.0,896.0,,9.463104,1.427328,us-east1,us-east1-b
n2d-standard-224,,,224.0,896.0,,9.463104,1.427328,us-east1,us-east1-c
n2d-standard-224,,,224.0,896.0,,9.463104,1.427328,us-east1,us-east1-d
n2d-highmem-2,,,2.0,16.0,,0.11398,0.017192,us-east1,us-east1-b
n2d-highmem-2,,,2.0,16.0,,0.11398,0.017192,us-east1,us-east1-c
n2d-highmem-2,,,2.0,16.0,,0.11398,0.017192,us-east1,us-east1-d
n2d-highmem-4,,,4.0,32.0,,0.22796,0.034384,us-east1,us-east1-b
n2d-highmem-4,,,4.0,32.0,,0.22796,0.034384,us-east1,us-east1-c
n2d-highmem-4,,,4.0,32.0,,0.22796,0.034384,us-east1,us-east1-d
n2d-highmem-8,,,8.0,64.0,,0.45592,0.068768,us-east1,us-east1-b
n2d-highmem-8,,,8.0,64.0,,0.45592,0.068768,us-east1,us-east1-c
n2d-highmem-8,,,8.0,64.0,,0.45592,0.068768,us-east1,us-east1-d
n2d-highmem-16,,,16.0,128.0,,0.91184,0.137536,us-east1,us-east1-b
n2d-highmem-16,,,16.0,128.0,,0.91184,0.137536,us-east1,us-east1-c
n2d-highmem-16,,,16.0,128.0,,0.91184,0.137536,us-east1,us-east1-d
n2d-highmem-32,,,32.0,256.0,,1.82368,0.275072,us-east1,us-east1-b
n2d-highmem-32,,,32.0,256.0,,1.82368,0.275072,us-east1,us-east1-c
n2d-highmem-32,,,32.0,256.0,,1.82368,0.275072,us-east1,us-east1-d
n2d-highmem-48,,,48.0,384.0,,2.73552,0.412608,us-east1,us-east1-b
n2d-highmem-48,,,48.0,384.0,,2.73552,0.412608,us-east1,us-east1-c
n2d-highmem-48,,,48.0,384.0,,2.73552,0.412608,us-east1,us-east1-d
n2d-highmem-64,,,64.0,512.0,,3.64736,0.550144,us-east1,us-east1-b
n2d-highmem-64,,,64.0,512.0,,3.64736,0.550144,us-east1,us-east1-c
n2d-highmem-64,,,64.0,512.0,,3.64736,0.550144,us-east1,us-east1-d
n2d-highmem-80,,,80.0,640.0,,4.5592,0.68768,us-east1,us-east1-b
n2d-highmem-80,,,80.0,640.0,,4.5592,0.68768,us-east1,us-east1-c
n2d-highmem-80,,,80.0,640.0,,4.5592,0.68768,us-east1,us-east1-d
n2d-highmem-96,,,96.0,768.0,,5.47104,0.825216,us-east1,us-east1-b
n2d-highmem-96,,,96.0,768.0,,5.47104,0.825216,us-east1,us-east1-c
n2d-highmem-96,,,96.0,768.0,,5.47104,0.825216,us-east1,us-east1-d
n2d-highcpu-2,,,2.0,2.0,,0.062376,0.009408,us-east1,us-east1-b
n2d-highcpu-2,,,2.0,2.0,,0.062376,0.009408,us-east1,us-east1-c
n2d-highcpu-2,,,2.0,2.0,,0.062376,0.009408,us-east1,us-east1-d
n2d-highcpu-4,,,4.0,4.0,,0.124752,0.018816,us-east1,us-east1-b
n2d-highcpu-4,,,4.0,4.0,,0.124752,0.018816,us-east1,us-east1-c
n2d-highcpu-4,,,4.0,4.0,,0.124752,0.018816,us-east1,us-east1-d
n2d-highcpu-8,,,8.0,8.0,,0.249504,0.037632,us-east1,us-east1-b
n2d-highcpu-8,,,8.0,8.0,,0.249504,0.037632,us-east1,us-east1-c
n2d-highcpu-8,,,8.0,8.0,,0.249504,0.037632,us-east1,us-east1-d
n2d-highcpu-16,,,16.0,16.0,,0.499008,0.075264,us-east1,us-east1-b
n2d-highcpu-16,,,16.0,16.0,,0.499008,0.075264,us-east1,us-east1-c
n2d-highcpu-16,,,16.0,16.0,,0.499008,0.075264,us-east1,us-east1-d
n2d-highcpu-32,,,32.0,32.0,,0.998016,0.150528,us-east1,us-east1-b
n2d-highcpu-32,,,32.0,32.0,,0.998016,0.150528,us-east1,us-east1-c
n2d-highcpu-32,,,32.0,32.0,,0.998016,0.150528,us-east1,us-east1-d
n2d-highcpu-48,,,48.0,48.0,,1.497024,0.225792,us-east1,us-east1-b
n2d-highcpu-48,,,48.0,48.0,,1.497024,0.225792,us-east1,us-east1-c
n2d-highcpu-48,,,48.0,48.0,,1.497024,0.225792,us-east1,us-east1-d
n2d-highcpu-64,,,64.0,64.0,,1.996032,0.301056,us-east1,us-east1-b
n2d-highcpu-64,,,64.0,64.0,,1.996032,0.301056,us-east1,us-east1-c
n2d-highcpu-64,,,64.0,64.0,,1.996032,0.301056,us-east1,us-east1-d
n2d-highcpu-80,,,80.0,80.0,,2.49504,0.37632,us-east1,us-east1-b
n2d-highcpu-80,,,80.0,80.0,,2.49504,0.37632,us-east1,us-east1-c
n2d-highcpu-80,,,80.0,80.0,,2.49504,0.37632,us-east1,us-east1-d
n2d-highcpu-96,,,96.0,96.0,,2.994048,0.451584,us-east1,us-east1-b
n2d-highcpu-96,,,96.0,96.0,,2.994048,0.451584,us-east1,us-east1-c
n2d-highcpu-96,,,96.0,96.0,,2.994048,0.451584,us-east1,us-east1-d
n2d-highcpu-128,,,128.0,128.0,,3.992064,0.602112,us-east1,us-east1-b
n2d-highcpu-128,,,128.0,128.0,,3.992064,0.602112,us-east1,us-east1-c
n2d-highcpu-128,,,128.0,128.0,,3.992064,0.602112,us-east1,us-east1-d
n2d-highcpu-224,,,224.0,224.0,,6.986112,1.053696,us-east1,us-east1-b
n2d-highcpu-224,,,224.0,224.0,,6.986112,1.053696,us-east1,us-east1-c
n2d-highcpu-224,,,224.0,224.0,,6.986112,1.053696,us-east1,us-east1-d
n2d-standard-2,,,2.0,8.0,,0.09516,0.021872,us-east4,us-east4-a
n2d-standard-2,,,2.0,8.0,,0.09516,0.021872,us-east4,us-east4-b
n2d-standard-2,,,2.0,8.0,,0.09516,0.021872,us-east4,us-east4-c
n2d-standard-4,,,4.0,16.0,,0.19032,0.043744,us-east4,us-east4-a
n2d-standard-4,,,4.0,16.0,,0.19032,0.043744,us-east4,us-east4-b
n2d-standard-4,,,4.0,16.0,,0.19032,0.043744,us-east4,us-east4-c
n2d-standard-8,,,8.0,32.0,,0.38064,0.087488,us-east4,us-east4-a
n2d-standard-8,,,8.0,32.0,,0.38064,0.087488,us-east4,us-east4-b
n2d-standard-8,,,8.0,32.0,,0.38064,0.087488,us-east4,us-east4-c
n2d-standard-16,,,16.0,64.0,,0.76128,0.174976,us-east4,us-east4-a
n2d-standard-16,,,16.0,64.0,,0.76128,0.174976,us-east4,us-east4-b
n2d-standard-16,,,16.0,64.0,,0.76128,0.174976,us-east4,us-east4-c
n2d-standard-32,,,32.0,128.0,,1.52256,0.349952,us-east4,us-east4-a
n2d-standard-32,,,32.0,128.0,,1.52256,0.349952,us-east4,us-east4-b
n2d-standard-32,,,32.0,128.0,,1.52256,0.349952,us-east4,us-east4-c
n2d-standard-48,,,48.0,192.0,,2.28384,0.524928,us-east4,us-east4-a
n2d-standard-48,,,48.0,192.0,,2.28384,0.524928,us-east4,us-east4-b
n2d-standard-48,,,48.0,192.0,,2.28384,0.524928,us-east4,us-east4-c
n2d-standard-64,,,64.0,256.0,,3.04512,0.699904,us-east4,us-east4-a
n2d-standard-64,,,64.0,256.0,,3.04512,0.699904,us-east4,us-east4-b
n2d-standard-64,,,64.0,256.0,,3.04512,0.699904,us-east4,us-east4-c
n2d-standard-80,,,80.0,320.0,,3.8064,0.87488,us-east4,us-east4-a
n2d-standard-80,,,80.0,320.0,,3.8064,0.87488,us-east4,us-east4-b
n2d-standard-80,,,80.0,320.0,,3.8064,0.87488,us-east4,us-east4-c
n2d-standard-96,,,96.0,384.0,,4.56768,1.049856,us-east4,us-east4-a
n2d-standard-96,,,96.0,384.0,,4.56768,1.049856,us-east4,us-east4-b
n2d-standard-96,,,96.0,384.0,,4.56768,1.049856,us-east4,us-east4-c
n2d-standard-128,,,128.0,512.0,,6.09024,1.399808,us-east4,us-east4-a
n2d-standard-128,,,128.0,512.0,,6.09024,1.399808,us-east4,us-east4-b
n2d-standard-128,,,128.0,512.0,,6.09024,1.399808,us-east4,us-east4-c
n2d-standard-224,,,224.0,896.0,,10.65792,2.449664,us-east4,us-east4-a
n2d-standard-224,,,224.0,896.0,,10.65792,2.449664,us-east4,us-east4-b
n2d-standard-224,,,224.0,896.0,,10.65792,2.449664,us-east4,us-east4-c
n2d-highmem-2,,,2.0,16.0,,0.128368,0.029504,us-east4,us-east4-a
n2d-highmem-2,,,2.0,16.0,,0.128368,0.029504,us-east4,us-east4-b
n2d-highmem-2,,,2.0,16.0,,0.128368,0.029504,us-east4,us-east4-c
n2d-highmem-4,,,4.0,32.0,,0.256736,0.059008,us-east4,us-east4-a
n2d-highmem-4,,,4.0,32.0,,0.256736,0.059008,us-east4,us-east4-b
n2d-highmem-4,,,4.0,32.0,,0.256736,0.059008,us-east4,us-east4-c
n2d-highmem-8,,,8.0,64.0,,0.513472,0.118016,us-east4,us-east4-a
n2d-highmem-8,,,8.0,64.0,,0.513472,0.118016,us-east4,us-east4-b
n2d-highmem-8,,,8.0,64.0,,0.513472,0.118016,us-east4,us-east4-c
n2d-highmem-16,,,16.0,128.0,,1.026944,0.236032,us-east4,us-east4-a
n2d-highmem-16,,,16.0,128.0,,1.026944,0.236032,us-east4,us-east4-b
n2d-highmem-16,,,16.0,128.0,,1.026944,0.236032,us-east4,us-east4-c
n2d-highmem-32,,,32.0,256.0,,2.053888,0.472064,us-east4,us-east4-a
n2d-highmem-32,,,32.0,256.0,,2.053888,0.472064,us-east4,us-east4-b
n2d-highmem-32,,,32.0,256.0,,2.053888,0.472064,us-east4,us-east4-c
n2d-highmem-48,,,48.0,384.0,,3.080832,0.708096,us-east4,us-east4-a
n2d-highmem-48,,,48.0,384.0,,3.080832,0.708096,us-east4,us-east4-b
n2d-highmem-48,,,48.0,384.0,,3.080832,0.708096,us-east4,us-east4-c
n2d-highmem-64,,,64.0,512.0,,4.107776,0.944128,us-east4,us-east4-a
n2d-highmem-64,,,64.0,512.0,,4.107776,0.944128,us-east4,us-east4-b
n2d-highmem-64,,,64.0,512.0,,4.107776,0.944128,us-east4,us-east4-c
n2d-highmem-80,,,80.0,640.0,,5.13472,1.18016,us-east4,us-east4-a
n2d-highmem-80,,,80.0,640.0,,5.13472,1.18016,us-east4,us-east4-b
n2d-highmem-80,,,80.0,640.0,,5.13472,1.18016,us-east4,us-east4-c
n2d-highmem-96,,,96.0,768.0,,6.161664,1.416192,us-east4,us-east4-a
n2d-highmem-96,,,96.0,768.0,,6.161664,1.416192,us-east4,us-east4-b
n2d-highmem-96,,,96.0,768.0,,6.161664,1.416192,us-east4,us-east4-c
n2d-highcpu-2,,,2.0,2.0,,0.070254,0.016148,us-east4,us-east4-a
n2d-highcpu-2,,,2.0,2.0,,0.070254,0.016148,us-east4,us-east4-b
n2d-highcpu-2,,,2.0,2.0,,0.070254,0.016148,us-east4,us-east4-c
n2d-highcpu-4,,,4.0,4.0,,0.140508,0.032296,us-east4,us-east4-a
n2d-highcpu-4,,,4.0,4.0,,0.140508,0.032296,us-east4,us-east4-b
n2d-highcpu-4,,,4.0,4.0,,0.140508,0.032296,us-east4,us-east4-c
n2d-highcpu-8,,,8.0,8.0,,0.281016,0.064592,us-east4,us-east4-a
n2d-highcpu-8,,,8.0,8.0,,0.281016,0.064592,us-east4,us-east4-b
n2d-highcpu-8,,,8.0,8.0,,0.281016,0.064592,us-east4,us-east4-c
n2d-highcpu-16,,,16.0,16.0,,0.562032,0.129184,us-east4,us-east4-a
n2d-highcpu-16,,,16.0,16.0,,0.562032,0.129184,us-east4,us-east4-b
n2d-highcpu-16,,,16.0,16.0,,0.562032,0.129184,us-east4,us-east4-c
n2d-highcpu-32,,,32.0,32.0,,1.124064,0.258368,us-east4,us-east4-a
n2d-highcpu-32,,,32.0,32.0,,1.124064,0.258368,us-east4,us-east4-b
n2d-highcpu-32,,,32.0,32.0,,1.124064,0.258368,us-east4,us-east4-c
n2d-highcpu-48,,,48.0,48.0,,1.686096,0.387552,us-east4,us-east4-a
n2d-highcpu-48,,,48.0,48.0,,1.686096,0.387552,us-east4,us-east4-b
n2d-highcpu-48,,,48.0,48.0,,1.686096,0.387552,us-east4,us-east4-c
n2d-highcpu-64,,,64.0,64.0,,2.248128,0.516736,us-east4,us-east4-a
n2d-highcpu-64,,,64.0,64.0,,2.248128,0.516736,us-east4,us-east4-b
n2d-highcpu-64,,,64.0,64.0,,2.248128,0.516736,us-east4,us-east4-c
n2d-highcpu-80,,,80.0,80.0,,2.81016,0.64592,us-east4,us-east4-a
n2d-highcpu-80,,,80.0,80.0,,2.81016,0.64592,us-east4,us-east4-b
n2d-highcpu-80,,,80.0,80.0,,2.81016,0.64592,us-east4,us-east4-c
n2d-highcpu-96,,,96.0,96.0,,3.372192,0.775104,us-east4,us-east4-a
n2d-highcpu-96,,,96.0,96.0,,3.372192,0.775104,us-east4,us-east4-b
n2d-highcpu-96,,,96.0,96.0,,3.372192,0.775104,us-east4,us-east4-c
n2d-highcpu-128,,,128.0,128.0,,4.496256,1.033472,us-east4,us-east4-a
n2d-highcpu-128,,,128.0,128.0,,4.496256,1.033472,us-east4,us-east4-b
n2d-highcpu-128,,,128.0,128.0,,4.496256,1.033472,us-east4,us-east4-c
n2d-highcpu-224,,,224.0,224.0,,7.868448,1.808576,us-east4,us-east4-a
n2d-highcpu-224,,,224.0,224.0,,7.868448,1.808576,us-east4,us-east4-b
n2d-highcpu-224,,,224.0,224.0,,7.868448,1.808576,us-east4,us-east4-c
n2d-standard-2,,,2.0,8.0,,0.084492,0.012744,us-east5,us-east5-a
n2d-standard-2,,,2.0,8.0,,0.084492,0.012744,us-east5,us-east5-b
n2d-standard-2,,,2.0,8.0,,0.084492,0.012744,us-east5,us-east5-c
n2d-standard-4,,,4.0,16.0,,0.168984,0.025488,us-east5,us-east5-a
n2d-standard-4,,,4.0,16.0,,0.168984,0.025488,us-east5,us-east5-b
n2d-standard-4,,,4.0,16.0,,0.168984,0.025488,us-east5,us-east5-c
n2d-standard-8,,,8.0,32.0,,0.337968,0.050976,us-east5,us-east5-a
n2d-standard-8,,,8.0,32.0,,0.337968,0.050976,us-east5,us-east5-b
n2d-standard-8,,,8.0,32.0,,0.337968,0.050976,us-east5,us-east5-c
n2d-standard-16,,,16.0,64.0,,0.675936,0.101952,us-east5,us-east5-a
n2d-standard-16,,,16.0,64.0,,0.675936,0.101952,us-east5,us-east5-b
n2d-standard-16,,,16.0,64.0,,0.675936,0.101952,us-east5,us-east5-c
n2d-standard-32,,,32.0,128.0,,1.351872,0.203904,us-east5,us-east5-a
n2d-standard-32,,,32.0,128.0,,1.351872,0.203904,us-east5,us-east5-b
n2d-standard-32,,,32.0,128.0,,1.351872,0.203904,us-east5,us-east5-c
n2d-standard-48,,,48.0,192.0,,2.027808,0.305856,us-east5,us-east5-a
n2d-standard-48,,,48.0,192.0,,2.027808,0.305856,us-east5,us-east5-b
n2d-standard-48,,,48.0,192.0,,2.027808,0.305856,us-east5,us-east5-c
n2d-standard-64,,,64.0,256.0,,2.703744,0.407808,us-east5,us-east5-a
n2d-standard-64,,,64.0,256.0,,2.703744,0.407808,us-east5,us-east5-b
n2d-standard-64,,,64.0,256.0,,2.703744,0.407808,us-east5,us-east5-c
n2d-standard-80,,,80.0,320.0,,3.37968,0.50976,us-east5,us-east5-a
n2d-standard-80,,,80.0,320.0,,3.37968,0.50976,us-east5,us-east5-b
n2d-standard-80,,,80.0,320.0,,3.37968,0.50976,us-east5,us-east5-c
n2d-standard-96,,,96.0,384.0,,4.055616,0.611712,us-east5,us-east5-a
n2d-standard-96,,,96.0,384.0,,4.055616,0.611712,us-east5,us-east5-b
n2d-standard-96,,,96.0,384.0,,4.055616,0.611712,us-east5,us-east5-c
n2d-standard-128,,,128.0,512.0,,5.407488,0.815616,us-east5,us-east5-a
n2d-standard-128,,,128.0,512.0,,5.407488,0.815616,us-east5,us-east5-b
n2d-standard-128,,,128.0,512.0,,5.407488,0.815616,us-east5,us-east5-c
n2d-standard-224,,,224.0,896.0,,9.463104,1.427328,us-east5,us-east5-a
n2d-standard-224,,,224.0,896.0,,9.463104,1.427328,us-east5,us-east5-b
n2d-standard-224,,,224.0,896.0,,9.463104,1.427328,us-east5,us-east5-c
n2d-highmem-2,,,2.0,16.0,,0.11398,0.017192,us-east5,us-east5-a
n2d-highmem-2,,,2.0,16.0,,0.11398,0.017192,us-east5,us-east5-b
n2d-highmem-2,,,2.0,16.0,,0.11398,0.017192,us-east5,us-east5-c
n2d-highmem-4,,,4.0,32.0,,0.22796,0.034384,us-east5,us-east5-a
n2d-highmem-4,,,4.0,32.0,,0.22796,0.034384,us-east5,us-east5-b
n2d-highmem-4,,,4.0,32.0,,0.22796,0.034384,us-east5,us-east5-c
n2d-highmem-8,,,8.0,64.0,,0.45592,0.068768,us-east5,us-east5-a
n2d-highmem-8,,,8.0,64.0,,0.45592,0.068768,us-east5,us-east5-b
n2d-highmem-8,,,8.0,64.0,,0.45592,0.068768,us-east5,us-east5-c
n2d-highmem-16,,,16.0,128.0,,0.91184,0.137536,us-east5,us-east5-a
n2d-highmem-16,,,16.0,128.0,,0.91184,0.137536,us-east5,us-east5-b
n2d-highmem-16,,,16.0,128.0,,0.91184,0.137536,us-east5,us-east5-c
n2d-highmem-32,,,32.0,256.0,,1.82368,0.275072,us-east5,us-east5-a
n2d-highmem-32,,,32.0,256.0,,1.82368,0.275072,us-east5,us-east5-b
n2d-highmem-32,,,32.0,256.0,,1.82368,0.275072,us-east5,us-east5-c
n2d-highmem-48,,,48.0,384.0,,2.73552,0.412608,us-east5,us-east5-a
n2d-highmem-48,,,48.0,384.0,,2.73552,0.412608,us-east5,us-east5-b
n2d-highmem-48,,,48.0,384.0,,2.73552,0.412608,us-east5,us-east5-c
n2d-highmem-64,,,64.0,512.0,,3.64736,0.550144,us-east5,us-east5-a
n2d-highmem-64,,,64.0,512.0,,3.64736,0.550144,us-east5,us-east5-b
n2d-highmem-64,,,64.0,512.0,,3.64736,0.550144,us-east5,us-east5-c
n2d-highmem-80,,,80.0,640.0,,4.5592,0.68768,us-east5,us-east5-a
n2d-highmem-80,,,80.0,640.0,,4.5592,0.68768,us-east5,us-east5-b
n2d-highmem-80,,,80.0,640.0,,4.5592,0.68768,us-east5,us-east5-c
n2d-highmem-96,,,96.0,768.0,,5.47104,0.825216,us-east5,us-east5-a
n2d-highmem-96,,,96.0,768.0,,5.47104,0.825216,us-east5,us-east5-b
n2d-highmem-96,,,96.0,768.0,,5.47104,0.825216,us-east5,us-east5-c
n2d-highcpu-2,,,2.0,2.0,,0.062376,0.009408,us-east5,us-east5-a
n2d-highcpu-2,,,2.0,2.0,,0.062376,0.009408,us-east5,us-east5-b
n2d-highcpu-2,,,2.0,2.0,,0.062376,0.009408,us-east5,us-east5-c
n2d-highcpu-4,,,4.0,4.0,,0.124752,0.018816,us-east5,us-east5-a
n2d-highcpu-4,,,4.0,4.0,,0.124752,0.018816,us-east5,us-east5-b
n2d-highcpu-4,,,4.0,4.0,,0.124752,0.018816,us-east5,us-east5-c
n2d-highcpu-8,,,8.0,8.0,,0.249504,0.037632,us-east5,us-east5-a
n2d-highcpu-8,,,8.0,8.0,,0.249504,0.037632,us-east5,us-east5-b
n2d-highcpu-8,,,8.0,8.0,,0.249504,0.037632,us-east5,us-east5-c
n2d-highcpu-16,,,16.0,16.0,,0.499008,0.075264,us-east5,us-east5-a
n2d-highcpu-16,,,16.0,16.0,,0.499008,0.075264,us-east5,us-east5-b
n2d-highcpu-16,,,16.0,16.0,,0.499008,0.075264,us-east5,us-east5-c
n2d-highcpu-32,,,32.0,32.0,,0.998016,0.150528,us-east5,us-east5-a
n2d-highcpu-32,,,32.0,32.0,,0.998016,0.150528,us-east5,us-east5-b
n2d-highcpu-32,,,32.0,32.0,,0.998016,0.150528,us-east5,us-east5-c
n2d-highcpu-48,,,48.0,48.0,,1.497024,0.225792,us-east5,us-east5-a
n2d-highcpu-48,,,48.0,48.0,,1.497024,0.225792,us-east5,us-east5-b
n2d-highcpu-48,,,48.0,48.0,,1.497024,0.225792,us-east5,us-east5-c
